17,233,936,1.010219,1970-01-01,08:04:14

10,198,948,0.591899,1970-01-01,08:04:14

4,206,924,0.242212,1970-01-01,08:04:14

7,227,914,0.426078,1970-01-01,08:04:14

-2,212,967,-0.115812,1970-01-01,08:04:14

-6,204,943,-0.356488,1970-01-01,08:04:14

6,229,963,0.347470,1970-01-01,08:04:14

-7,202,936,-0.419056,1970-01-01,08:04:15

2,221,911,0.122303,1970-01-01,08:04:15

15,214,935,0.896396,1970-01-01,08:04:15

0,201,931,0.000000,1970-01-01,08:04:15

-7,199,945,-0.415508,1970-01-01,08:04:15

4,232,914,0.243162,1970-01-01,08:04:15

7,215,917,0.426033,1970-01-01,08:04:15

0,184,923,0.000000,1970-01-01,08:04:15

13,219,928,0.781525,1970-01-01,08:04:15

4,202,933,0.240199,1970-01-01,08:04:16

-6,194,945,-0.356527,1970-01-01,08:04:16

4,234,922,0.241054,1970-01-01,08:04:16

15,221,920,0.908715,1970-01-01,08:04:16

4,185,915,0.245629,1970-01-01,08:04:16

